epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5617091655731201,0.0010000000474974513,0.7507875561714172,0.7420560717582703,0.5627338290214539
1,0.6836755871772766,0.0010000000474974513,0.615761935710907,0.7663551568984985,0.552902340888977
2,0.7249533534049988,0.0010000000474974513,0.5940458178520203,0.7962616682052612,0.5435260534286499
3,0.7259904742240906,0.0010000000474974513,0.5751599073410034,0.8056074976921082,0.5326658487319946
4,0.7347023487091064,0.0010000000474974513,0.5693293213844299,0.818691611289978,0.5211058855056763
5,0.7598008513450623,0.0010000000474974513,0.5496522784233093,0.8205607533454895,0.5090153813362122
6,0.7587637305259705,0.0010000000474974513,0.536285936832428,0.8261682391166687,0.495562344789505
7,0.7664384841918945,0.0010000000474974513,0.5273467302322388,0.8336448669433594,0.48151177167892456
8,0.7797137498855591,0.0010000000474974513,0.5115054249763489,0.8373831510543823,0.46706146001815796
9,0.7863513827323914,0.0010000000474974513,0.49916812777519226,0.8373831510543823,0.45678526163101196
10,0.7998340725898743,0.0010000000474974513,0.4908817708492279,0.8429906368255615,0.44683128595352173
11,0.8046048283576965,0.0010000000474974513,0.4828820526599884,0.8392523527145386,0.4392457902431488
12,0.8023231625556946,0.0010000000474974513,0.47964414954185486,0.8448598384857178,0.4310600161552429
13,0.8037751317024231,0.0010000000474974513,0.47356516122817993,0.8467289805412292,0.4223032295703888
14,0.8118647336959839,0.0010000000474974513,0.47347211837768555,0.8504672646522522,0.4186457693576813
15,0.8178800940513611,0.0010000000474974513,0.460480272769928,0.8504672646522522,0.4114949107170105
16,0.826591968536377,0.0010000000474974513,0.4500444531440735,0.8485981225967407,0.40508541464805603
17,0.8216137886047363,0.0010000000474974513,0.4508916139602661,0.8523364663124084,0.3997977375984192
18,0.8272143006324768,0.0010000000474974513,0.44233036041259766,0.8542056083679199,0.396299809217453
19,0.8319850564002991,0.0010000000474974513,0.44079750776290894,0.8654205799102783,0.3942800462245941
20,0.8245177268981934,0.0010000000474974513,0.44239699840545654,0.8598130941390991,0.39265838265419006
21,0.8247251510620117,0.0010000000474974513,0.44604456424713135,0.8654205799102783,0.3911001682281494
22,0.8307405114173889,0.0010000000474974513,0.4380998909473419,0.8710280656814575,0.38662463426589966
23,0.8340592980384827,0.0010000000474974513,0.4298781752586365,0.8672897219657898,0.38313212990760803
24,0.8375855684280396,0.0010000000474974513,0.4298047423362732,0.8672897219657898,0.3802357017993927
25,0.8423563838005066,0.0010000000474974513,0.4194203317165375,0.8803738355636597,0.37604042887687683
26,0.8421489596366882,0.0010000000474974513,0.418862521648407,0.8859813213348389,0.3728239834308624
27,0.8421489596366882,0.0010000000474974513,0.42094022035598755,0.8878504633903503,0.37101027369499207
28,0.8411117792129517,0.0010000000474974513,0.4193088114261627,0.8878504633903503,0.36565640568733215
29,0.8462974429130554,0.0010000000474974513,0.41120779514312744,0.8878504633903503,0.36336132884025574
30,0.8438083529472351,0.0010000000474974513,0.41281795501708984,0.8859813213348389,0.3600589334964752
31,0.8448454737663269,0.0010000000474974513,0.40830036997795105,0.8934579491615295,0.35749566555023193
32,0.8523128032684326,0.0010000000474974513,0.40668416023254395,0.8915888071060181,0.3554321825504303
33,0.8498237133026123,0.0010000000474974513,0.40292367339134216,0.8915888071060181,0.35614901781082153
34,0.8456751704216003,0.0010000000474974513,0.40810728073120117,0.895327091217041,0.35123810172080994
35,0.849616289138794,0.0010000000474974513,0.4011222720146179,0.895327091217041,0.34819889068603516
36,0.8516905307769775,0.0010000000474974513,0.4042637348175049,0.895327091217041,0.34779250621795654
37,0.8510682582855225,0.0010000000474974513,0.4020223915576935,0.8971962332725525,0.34906333684921265
38,0.853142499923706,0.0010000000474974513,0.39311549067497253,0.8990654349327087,0.34682783484458923
39,0.8471271395683289,0.0010000000474974513,0.40619897842407227,0.9009345769882202,0.3469962775707245
40,0.855424165725708,0.0010000000474974513,0.3969446122646332,0.9009345769882202,0.3471391201019287
41,0.8556315898895264,0.0010000000474974513,0.39084404706954956,0.9009345769882202,0.342750608921051
